Date,Close,High,Low,Open,Volume,SMA20,SMA50,EMA20,EMA50,RSI,MACD,ATR,Returns,Volatility,Momentum_5,Momentum_10,Volume_Change,Target
2021-11-03,1124.866943359375,1141.353145207229,1114.6309640383438,1135.0348760961226,11989430,1187.9210205078125,1127.314503173828,1167.3312980290923,1127.2292064672497,39.82724427078019,3.650244080805578,28.25798132555683,-0.0068777753672459,0.0157649654785825,0.945269053999548,0.9197156728367232,0.1343819216908108,1
2021-11-04,1131.77392578125,1134.514118637374,1127.7656464746356,1129.1016597099565,1705656,1186.539617919922,1130.1692443847655,1163.944881624536,1127.4074307540732,42.09869218806395,0.6866283652698257,26.928638036445555,0.0061402661556109,0.0153696483584388,0.9616140235732804,0.9528504347772466,-0.8577366897342076,1
2021-11-08,1133.177978515625,1141.3531527093287,1112.5475239087214,1141.0813257713814,20337183,1184.9442138671875,1132.8808642578124,1161.0147003760685,1127.6337267447225,42.57325839461415,-1.5311133973252709,27.06270880531425,0.0012405770290262,0.01531617706028,0.9864759301524006,0.952253137216042,10.923379040087802,1
2021-11-09,1142.123046875,1145.384011549245,1126.429444729638,1134.5593339553402,15682497,1181.55751953125,1135.5191088867186,1159.2154952807284,1128.201935377282,45.63062624397512,-2.53764506986613,26.48355580633518,0.0078937894390538,0.0123931685752558,0.9936558047045198,0.9692136514269952,-0.2288756510673085,1
2021-11-10,1154.895263671875,1158.5639086571884,1133.947819541091,1139.8584075840783,10253470,1179.2306518554688,1138.4404272460938,1158.8040446513137,1129.248732565305,49.74479296491932,-2.278452931281663,26.350165328461063,0.0111828728365315,0.0127321895526761,1.0196336199998124,0.9582305983893538,-0.3461838379436642,1
2021-11-11,1157.00146484375,1164.2254244154967,1148.3959679290283,1150.4341308509872,10722478,1176.6660095214845,1141.0157177734377,1158.6323703839266,1130.3370750075974,50.41118460732011,-1.8814008439642291,25.59868612546159,0.0018237161742082,0.0126392772282663,1.0285673978367669,0.972272931127937,0.0457413929138135,1
2021-11-12,1174.46142578125,1177.0204805624614,1158.1110771767962,1160.783343266853,8712341,1174.359521484375,1144.049814453125,1160.139899469386,1132.0674417046034,55.6601185136042,-0.156062286590668,25.20013823926515,0.015090699076909,0.01293458597091,1.0377173382665918,0.9978835449822924,-0.1874694450294045,0
2021-11-15,1167.531982421875,1178.5832047502895,1163.9991900791144,1177.5867054893083,4803269,1171.5831481933594,1146.8642529296876,1160.8439073696234,1133.4582080072416,53.251017311332994,0.6447010705649063,24.441843698687286,-0.0059001029810455,0.0129312423375673,1.0303165121080549,1.0163824396331709,-0.4486821624635675,0
2021-11-16,1140.402099609375,1166.2636363626991,1130.0302662731583,1164.9275032865714,11337581,1167.2872253417968,1148.888798828125,1158.897068535314,1133.730517481835,45.03285601694613,-0.8994744274818913,25.374691730832243,-0.0232369504398697,0.013688905479325,0.9984932032758348,0.9921585673930432,1.3603885187358855,0
2021-11-17,1115.9896240234375,1131.81907885733,1114.630848883986,1131.81907885733,10202029,1161.2215209960937,1149.5727001953126,1154.8106452484683,1133.034796169741,39.17422962207279,-4.04648206468778,25.403017373300592,-0.0214069016483743,0.013912436229497,0.966312408689996,0.9852846193233188,-0.1001582259919465,1
2021-11-18,1120.201904296875,1127.3127730233773,1109.6715745881545,1114.1781038166205,8505625,1156.078643798828,1150.0047827148437,1151.51457468165,1132.53154550806,40.60995084154321,-6.129950225133825,24.848601734866463,0.0037744797825727,0.0139587939915883,0.96819402423847,0.9958528081120706,-0.1662810407615975,0
2021-11-22,1070.584716796875,1109.196002657838,1064.8099816539602,1103.3533407297432,24124307,1150.2190246582031,1149.3059301757812,1143.8069691688142,1130.1022581076213,31.252346174308656,-11.650506331179711,27.03026751401277,-0.0442930754801238,0.01570678913368,0.9115537499111336,0.9459351310447122,1.836276816812404,1
2021-11-23,1080.593994140625,1087.5690077245938,1045.787332197155,1056.6799356820093,25326999,1144.7488952636718,1148.8937719726562,1137.7866858327964,1128.160757559896,34.52976103970707,-15.044498177940111,28.083939514971775,0.0093493557181509,0.0159674286475283,0.9255369535137618,0.9535960057714138,0.049853950208808,0
2021-11-24,1064.9912109375,1091.4868494573443,1061.4357769402943,1077.9446209027212,16820296,1139.078369140625,1148.221640625,1130.8537834618155,1125.6835204374493,31.97108693657809,-18.77682779285442,28.22444901512022,-0.0144390800686742,0.0160798001059022,0.933873421753866,0.932466264341182,-0.335874889875425,1
2021-11-25,1129.1016845703125,1133.2006528139436,1067.5954770563671,1074.7742721480845,42401936,1135.2715881347656,1149.3213256835938,1130.6869169007202,1125.8175660897184,48.7693058220752,-16.37281090171814,31.080519933786174,0.0601981246177392,0.0209212633736085,1.0117492674345865,0.977665871605054,1.5208792996270697,0
2021-11-26,1092.7098388671875,1122.149452357917,1087.68241798512,1117.7108501017365,15763138,1130.4072509765624,1149.7212548828124,1127.070052326098,1124.5192238456978,42.37313465213237,-17.205790363308324,31.81900183745805,-0.0322307956851327,0.0218324923383028,0.9754579372484252,0.9444325457399098,-0.6282448518388406,1
2021-11-29,1105.7991943359375,1132.2949564813318,1086.5954393266577,1104.712245845007,24325354,1126.849591064453,1150.2937451171874,1125.044256327035,1123.7851050413933,45.15910750672104,-16.61816710792141,32.810467217259195,0.0119788026090437,0.022050721817597,1.0328927519574742,0.941537261302866,0.5431796638461199,0
2021-11-30,1089.4488525390625,1121.379596994729,1081.9530649636156,1117.8015201912658,32172299,1123.8863708496094,1150.0872119140624,1121.6542178710376,1122.4385853354197,42.40153631319711,-17.27269846589661,33.28304327539163,-0.0147859953964732,0.0216797954091239,1.0081944360661377,0.933121206906178,0.3225829724821272,1
2021-12-01,1117.3485107421875,1120.518906517298,1098.3711810133602,1101.9492572911422,10104610,1122.2830383300782,1150.7797265625,1121.2441505254328,1122.2389745670575,48.2126792369061,-15.363054306045116,33.124972611309055,0.0256089656142206,0.0225664101098579,1.0491621895720604,0.979784683950438,-0.6859220411945071,1
2021-12-02,1124.5272216796875,1130.5736640269113,1114.9027029403865,1118.571348380323,12720411,1121.8765441894532,1151.5813916015625,1121.5568239686952,1122.328709747945,49.62109743101712,-13.11915610822939,31.878257502395893,0.006424773352704,0.0223977931270119,0.9959485819982936,1.0076502482392888,0.2588720395938091,0
2021-12-03,1090.7396240234375,1131.6154976946157,1087.0030516324528,1131.5702131686844,19222481,1120.1701782226562,1151.6135473632812,1118.621852545337,1121.089922072474,43.60956165478645,-13.906917092681624,32.78784239952211,-0.0300460469118586,0.02334464330627,0.998196946001884,0.9736991339146756,0.5111525091445552,0
2021-12-06,1070.063720703125,1098.32581299639,1067.595355014471,1094.2496072811668,10332254,1117.08466796875,1150.998479003906,1113.9972685603648,1119.0888945677937,40.38527271732854,-16.014985170523232,32.64088636969332,-0.0189558560676881,0.0235978123351031,0.9676835777997898,0.9995133536976796,-0.4624911321280536,1
2021-12-07,1078.7825927734375,1088.8146726752468,1068.8863664494722,1076.2010153934032,11235122,1114.3648986816406,1150.0197216796876,1110.6434899139906,1117.5082552817405,42.321889765330425,-16.788575947604613,31.73284493084198,0.0081479933406054,0.0237062991035173,0.9902094901098236,0.9983236984686112,0.0873834499229306,1
2021-12-08,1095.2008056640625,1101.405743762558,1089.8563933091182,1097.9183562650253,8744178,1112.0187866210938,1149.43455078125,1109.1727580806642,1116.6334533359493,45.88676201737947,-15.893627796520605,31.082152506433296,0.0152192045001537,0.0239258875285157,0.9801783374970324,1.0283660507394885,-0.2217104540564847,1
2021-12-09,1112.5703125,1120.926625884508,1098.326051956675,1102.85522364802,13213547,1109.9025390625,1148.8185864257812,1109.4963346920294,1116.4741144796376,49.44659520885909,-13.62573194426841,30.69955734314845,0.0158596549108687,0.0240820532427011,0.989367167864707,0.9853588279105228,0.5111251166204531,1
2021-12-10,1113.7025146484375,1116.8955527047665,1100.7489847314073,1105.2328712872277,8364414,1107.7375915527343,1148.0114892578124,1109.8969232593065,1116.365424290179,49.67897415753587,-11.603293347964607,29.66005810244922,0.0010176454788672,0.0240767116288033,1.0210525868128786,1.0192115738639391,-0.36698193149803,0
2021-12-13,1091.3736572265625,1120.5642045309762,1088.8146024741634,1120.2924973928066,12901733,1103.583203125,1146.9407885742187,1108.132802684759,1115.3853549935664,45.26030896932176,-11.667749816446303,29.80931124204662,-0.0200492116415159,0.0240743688847242,1.019914642568608,0.9869546503711843,0.5424550960772625,0
2021-12-14,1078.0125732421875,1089.7205393231309,1074.9553887174343,1077.944646457222,12991523,1099.1072326660155,1145.6807739257813,1105.2642094045143,1113.9197557091984,42.80678147881796,-12.651125546159165,28.852808189695303,-0.0122424468429342,0.0241508478944658,0.9992862143527268,0.9895026927879894,0.0069595301654437,0
2021-12-15,1074.86474609375,1089.2674997267345,1069.3843607457345,1079.7561930783932,9366969,1095.8303649902343,1144.317490234375,1102.369022422537,1112.388186704671,42.22600730103957,-13.52851296394465,28.21211753193136,-0.0029200282321106,0.0237093150764356,0.9814316612395276,0.961978054080711,-0.2789937715539586,1
2021-12-16,1088.7694091796875,1094.0232528934675,1072.8040976676457,1089.5846504628314,9761279,1094.4693542480468,1142.9383544921875,1101.0738211613132,1111.4619601350637,45.72867869180812,-12.952549777702188,27.71262022435211,0.0129361979137092,0.0235252956772369,0.9786072816675911,0.9682019147152444,0.0420957942745405,0
2021-12-17,1060.0316162109375,1090.6262198818429,1050.7693748912868,1086.1196915464664,21049821,1091.46083984375,1140.5039184570312,1097.165039737468,1109.445083902745,40.29167133683864,-14.646162677410077,28.580064850509537,-0.0263947468825395,0.0241634858657757,0.9518085864658012,0.9718466193616158,1.156461361262187,0
2021-12-20,1031.45263671875,1049.7957435304404,1017.7517924627566,1049.7957435304404,14325846,1089.5042358398437,1137.944931640625,1090.9067156404471,1106.386556562196,35.740623684147096,-18.085964165989253,29.558619057486062,-0.0269604972673763,0.0228606490194081,0.9450957789653032,0.9639170235964974,-0.3194314573981412,1
2021-12-21,1046.806396484375,1062.5452825090044,1038.1783778851348,1046.851681002988,12836561,1087.814855957031,1135.5793383789062,1086.7066852446308,1104.0500796963993,39.6824075400425,-19.35005612968689,29.66819239554095,0.0148855693601872,0.0230332557550033,0.97105212171695,0.970358998649714,-0.1039579093618624,1
2021-12-22,1071.64892578125,1074.275907104783,1051.675337939918,1052.9887088013688,17658543,1088.1477416992188,1132.8151782226562,1085.272612914785,1102.7794462095308,45.50696640564063,-18.13818788235244,29.511143697317173,0.023731732419965,0.0234678307373923,0.9970081628184504,0.9784953775042814,0.3756443801420022,0
2021-12-23,1071.2640380859375,1077.944583084397,1068.003073398001,1075.2270326442374,9072401,1085.255859375,1130.211806640625,1083.9384629310853,1101.5435478517427,45.43376479019168,-17.012718753926038,28.113312696537083,-0.0003591546504205,0.0188151295633756,0.9839218745988288,0.9628731110744404,-0.4862316217142037,1
2021-12-24,1074.683837890625,1083.3797854346271,1058.718405494376,1073.415631452822,7886494,1084.354559326172,1127.5395971679689,1083.0570700700891,1100.490225892483,46.26091500502357,-15.664259267133502,27.86674607108809,0.0031923033753638,0.0174851040777575,1.0138224383646797,0.9649649019871976,-0.1307158931797657,0
2021-12-27,1073.5286865234375,1077.0388360812635,1063.4966072069749,1069.588333994207,4017223,1082.741033935547,1124.5983471679688,1082.149604970408,1099.432910623109,46.00722152907481,-14.521412664127183,26.843566271316707,-0.0010748755368414,0.0172292500145621,1.040793002321987,0.9836490732711348,-0.4906199129803433,1
2021-12-28,1086.2783203125,1089.1996512774408,1074.7968966086662,1075.9517717574065,6374613,1082.5825073242188,1121.862724609375,1082.5428159553692,1098.9170443364185,49.31129555673744,-12.443469038551484,26.045523305794323,0.0118763792240628,0.0171653476536278,1.0377069952578517,1.0076675794656575,0.5868207963560899,1
2021-12-29,1088.1353759765625,1095.6085205634522,1078.8957755234703,1082.926817028114,15425312,1081.1218505859374,1119.0990209960937,1083.0754407192924,1098.4942338125022,49.793230333200775,-10.52550342094105,25.37889628680772,0.0017095578815642,0.0160863354708935,1.015384189540706,1.0123463253688805,1.4198036806312793,0
2021-12-30,1068.4786376953125,1089.2449463146104,1062.3642685656102,1087.0030029803645,29333171,1078.319421386719,1115.72251953125,1081.6852690027229,1097.3171516118282,44.92433995097895,-10.470933943301134,25.48616639125004,-0.0180646073229709,0.0164043004243545,0.9973998936848456,0.981363573119066,0.901625782350464,1
2021-12-31,1072.57763671875,1079.7110276415224,1068.8863489128844,1074.7742955921874,9477290,1077.4113220214845,1112.7128833007812,1080.8178754518683,1096.3469745571977,46.10775480166373,-9.981867519425125,24.4680395023186,0.0038362947829064,0.015099270803127,0.9980401667005536,1.0118355153902463,-0.6769087801656357,1
2022-01-03,1088.7467041015625,1090.603728995159,1070.4941656370395,1071.1509110384136,5421611,1078.3454711914062,1110.732275390625,1081.5730019899345,1096.048924735408,50.615504236123165,-8.195102210700497,24.156719777732945,0.015074962249145,0.0148528076862689,1.0141756971836566,1.0555469687537724,-0.4279365725856231,1
2022-01-04,1113.3175048828125,1114.6309956772857,1088.81462402871,1094.2044407783767,10847728,1080.072216796875,1109.1986938476562,1084.5962879797323,1096.726123956875,56.56153297498415,-4.741759502389868,24.280117763303675,0.0225679680027375,0.0155530201134889,1.024891580789842,1.063537162766497,1.0008311182783125,1
2022-01-05,1118.5260009765625,1121.8776545605729,1101.9265882823174,1115.0838981501056,11643813,1081.2384765625,1108.0011791992188,1087.8276892175256,1097.581021094902,57.7235503034206,-1.5666194071761763,23.97089980008594,0.0046783564175596,0.015246072578117,1.027929084625822,1.0437429404981098,0.0733872567601252,0
2022-01-06,1094.47607421875,1111.4605249543165,1091.0791361515087,1110.1923187691705,14447422,1080.3337646484374,1105.7859545898436,1088.4608687414518,1097.459258472308,50.94652951254488,-0.9796334966526956,24.219183016155075,-0.0215014463113195,0.0156347421836092,1.0243312646657246,1.0216678944756572,0.2407810053287526,1
2022-01-07,1103.3079833984375,1113.294777565113,1092.2341211399646,1101.0207557139988,13112115,1079.8140380859377,1104.0521826171876,1089.8748796611646,1097.688620234117,53.12308779038237,0.1959594275974723,23.99357397394031,0.0080695315208163,0.0157546457090686,1.0286509298979032,1.0266349455519823,-0.0924252783645414,1
2022-01-10,1104.2138671875,1112.8193642531028,1094.2723568788356,1110.5547786779955,9246731,1080.4560485839845,1102.597412109375,1091.2404975208158,1097.944512271505,53.35172071232378,1.187039092988016,23.604533502535087,0.0008210615736434,0.0150569435477675,1.0142063925683256,1.0285834752711032,-0.2947948519365487,1
2022-01-11,1112.1627197265625,1120.9492358826358,1102.8551919025351,1103.3081569787676,16205164,1082.163555908203,1101.8664013671876,1093.2330901118391,1098.502089034448,55.406964942015726,2.584094998128421,23.210927108075484,0.0071986530646537,0.0148032984307626,0.9989627530770104,1.02382851515127,0.7525289748344577,1
2022-01-12,1141.851318359375,1143.595131948247,1116.4426269818646,1119.2960312179016,14800442,1085.5128845214845,1101.7151245117188,1097.8633975639857,1100.2020588118962,62.11985301310983,6.017527350378714,23.79817604476184,0.0266944738447192,0.0157700697085251,1.0208536210713453,1.0493651282448238,-0.0866836028317886,1
2022-01-13,1148.2828369140625,1150.8645340891296,1136.0993826537383,1141.9194026287705,11856712,1088.4885559082031,1102.0276391601562,1102.6652489306596,1102.0875795217853,63.40505670471033,9.15201825350846,23.15296000123537,0.0056325359101292,0.0156152302769931,1.0491621187185114,1.0746895599063038,-0.1988947357112713,1
2022-01-14,1149.95849609375,1162.776052313962,1144.0026230998735,1148.146875628832,19930176,1092.9848999023438,1102.5294702148435,1107.1693677080968,1103.9648703677449,63.750139647685685,11.637190283075142,22.84013637358203,0.001459273905191,0.0140387057320865,1.0422824029167437,1.072144762976529,0.6809192970192748,1
2022-01-17,1155.959716796875,1161.7344520199854,1149.0527486713804,1149.5057137125311,8036453,1099.21025390625,1103.0131860351562,1111.8160676213138,1106.003883953201,65.02227286328697,13.930374689588009,22.1145340146551,0.005218641127928,0.0119750130281423,1.046862162437042,1.0617342972815489,-0.596769591999589,0
2022-01-18,1142.16845703125,1160.5342073047743,1139.4282640408564,1157.0921041700744,6215029,1103.9783569335937,1103.1929956054687,1114.706771374641,1107.4221025052814,59.8262939692793,14.46812095624091,22.04249181817387,-0.0119305712519465,0.0123959714923411,1.026979628765173,1.0259143973052631,-0.2266452625306214,0
2022-01-19,1142.077880859375,1151.3173615953267,1136.3710722869748,1145.882379974198,9755485,1107.4998046875,1103.192092285156,1117.3135437065205,1108.7811526368146,59.792499420952616,14.71732781291348,21.53562021032944,-7.930193774607908e-05,0.011561098425654,1.0001984168134304,1.021056175593817,0.5696604151002354,0
2022-01-20,1122.0814208984375,1136.801286170844,1111.9133687702083,1132.3173998078944,16494486,1110.040673828125,1102.5358154296875,1117.7676272486078,1109.3027317843291,52.71309243106686,13.149697315554704,22.151969630246384,-0.0175088409433959,0.0124451495376138,0.9771820886167388,1.0252224304669175,0.6907909755383765,1
2022-01-21,1122.2626953125,1133.3139167394952,1110.5548482538704,1110.5548482538704,13338594,1112.4196166992188,1101.8410400390626,1118.1957289689783,1109.810965648179,52.76768800707724,11.786103319993115,22.195333834201985,0.000161551925454,0.0124533604255048,0.97591582576647,1.0171798919243544,-0.1913301208658456,0
2022-01-24,1076.9935302734375,1134.4461715764585,1066.666981959244,1120.9717499530957,21868937,1112.592858886719,1099.8916821289065,1114.2717100455936,1108.524007398189,40.265186585066495,6.97223043351687,25.4513235329886,-0.0403374051620392,0.0156802972632317,0.9316877695857344,0.9753486731846664,0.6395234010421189,0
2022-01-25,1074.8875732421875,1081.8624687571998,1043.9758512681217,1064.1533431011624,24510205,1112.0233215332032,1098.0387939453126,1110.5208398738407,1107.2049315489342,39.79283494041407,2.9532254124628707,26.339558815566424,-0.0019554036046208,0.0154451254650779,0.9410937297603712,0.966484089222538,0.1207771552865144,0
2022-01-27,1058.96728515625,1067.1198169153088,1046.7159051568356,1058.016190394451,20020431,1110.5649169921876,1096.41009765625,1105.6109775197845,1105.313259141378,36.32376779106513,-1.4992171768419666,26.470423763408245,-0.0148111193042422,0.0157641311595617,0.9272286092778654,0.9274125870238398,-0.1831797816460532,0
2022-01-28,1057.9482421875,1076.087568078922,1054.5740661673967,1071.1508364816766,14667727,1110.038397216797,1095.2492700195312,1101.0716693929005,1103.455807496128,36.10678618572658,-5.051804203840447,26.11635791684517,-0.0009622988198352,0.0152591507756303,0.942844451822768,0.9213307106728764,-0.2673620762709854,1
2022-01-31,1080.933837890625,1089.9016105598887,1067.1650674426833,1068.9768076649402,12143683,1110.4562072753906,1094.4639086914062,1099.153780678398,1102.5725930017943,44.2031442033569,-5.943990915868199,26.53328723509828,0.021726578660973,0.0160247231334823,0.9631736334153326,0.9399763918110156,-0.1720814683829334,0
2022-02-01,1077.3558349609375,1096.333045361315,1063.0436492942567,1090.6263567842825,13200509,1109.8866638183597,1094.5993310546876,1097.0777858481636,1101.583700529604,43.283692575446885,-6.8606845459976284,27.01586643738114,-0.0033101035459022,0.0156686570076884,1.0003364037733895,0.9320011928670436,0.0870268105648015,1
2022-02-02,1079.552490234375,1090.1733881906252,1075.725349000261,1090.1733881906252,10017691,1108.1984130859375,1094.5785009765625,1095.4087100754218,1100.7197314984187,44.05310223241597,-7.325475607095541,26.11816449116564,0.0020389319871434,0.0147284786698388,1.004339911548253,0.9451779933061468,-0.2411132782834358,0
2022-02-03,1065.6025390625,1087.6596951339798,1063.0888887078768,1083.3795890325775,9572839,1105.5522399902345,1094.5907275390623,1092.5700271218102,1099.34258669701,40.31294646080155,-8.718963562041381,26.007638915089736,-0.0129219758168928,0.0148691272370945,1.0062657779888553,0.9330384178885156,-0.0444066402127995,0
2022-02-04,1055.8875732421875,1063.655187408846,1051.2678326966015,1060.2808911532843,11061241,1103.6228149414062,1093.1264453125,1089.0764600856558,1097.638468522311,37.89969707194773,-10.486349249593331,25.17385801871893,-0.0091168756306263,0.0142740128886548,0.9980522024961715,0.9410079817530091,0.1554817750512673,0
2022-02-07,1049.4561767578125,1067.4370085401165,1043.9757907846413,1060.7338205814565,10714467,1100.930224609375,1092.2613720703123,1085.3030997687183,1095.7489668844878,36.34841137599354,-12.26459645369846,25.05152657134438,-0.0060909860551032,0.0141144496861016,0.970879197200229,0.935125243974706,-0.0313503701799825,1
2022-02-08,1067.0972900390625,1068.8863882514995,1046.2404110052712,1055.5932232086295,12060849,1099.074395751953,1091.487333984375,1083.5692131277988,1094.6253717140792,43.21435172018524,-12.110774298254228,24.87970161955037,0.0168097664980642,0.0147454026222232,0.9904780346576516,0.9908112352059696,0.1256601938295203,1
2022-02-09,1079.52978515625,1081.2055520274612,1067.9804353407576,1073.936188431649,11486225,1097.4427490234375,1091.2889526367187,1083.184505701937,1094.033387927498,47.51142310432907,-10.860477850329971,24.110313074468102,0.0116507606506359,0.0149178874960532,0.9999789680647024,1.0043187883362166,-0.0476437438193613,0
2022-02-10,1078.4202880859375,1085.0554293647551,1071.196208384683,1085.0554293647551,12464491,1094.2711975097657,1090.5103881835937,1082.7307706908896,1093.4211095023388,47.16838878832702,-9.845641620666813,23.37809221058269,-0.0010277595723325,0.013380575335403,1.012028639716563,1.0183697864913903,0.0851686258975426,0
2022-02-11,1076.314208984375,1079.982854527415,1061.6849113374171,1074.887506839841,15943370,1090.672766113281,1089.5461279296876,1082.1196695759834,1092.7502506584972,46.48233110758908,-9.106347276517909,23.015224423398053,-0.0019529297851957,0.0132366687584889,1.019345464668616,1.0173599861169955,0.2791031739683554,0
2022-02-14,1059.1712646484375,1066.599124811997,1047.5991516117767,1059.9412213800138,10719633,1086.1334045410156,1088.9147607421876,1079.9341072019315,1091.4334276777106,41.22606984585912,-9.790880346772155,23.422355348340925,-0.0159274533336448,0.0134868079689045,1.0092572592412947,0.9798668776206916,-0.3276432147030396,1
2022-02-15,1095.1329345703125,1097.8278430466569,1057.880422222606,1064.9006018983252,11212671,1083.0920654296874,1089.4161450195313,1081.3816145703488,1091.5785063793812,53.1854575590841,-7.346881244551014,24.60271716803449,0.0339526487567725,0.0158464056163179,1.0262728101673126,1.016500676037105,0.0459939253517354,0
2022-02-16,1092.8682861328125,1101.9492706042658,1085.16871921443,1100.59049531271,10392840,1080.6270568847656,1089.697858886719,1082.4755832905837,1091.629085977555,52.46150421792526,-5.528997706547898,24.043991041020305,-0.0020679210404612,0.0156928095874455,1.0123558434051283,1.0123345516025315,-0.0731164768858374,1
2022-02-17,1106.7047119140625,1111.867985430717,1091.5320027819646,1096.106457779991,12853252,1078.8583984375,1089.9279370117188,1084.7831193499624,1092.220286994673,56.36918279159705,-2.9379609952886767,23.77913329871545,0.0126606526667647,0.0160334448167023,1.0262276443985734,1.0385717670002208,0.2367410640402432,0
2022-02-18,1098.0543212890625,1112.5476464311962,1096.129369451274,1107.1126644779383,6775458,1077.6570434570312,1089.6376171875,1086.0470433441624,1092.4490726532763,53.41309307372028,-1.5645250919340017,23.25335784737308,-0.0078163493223399,0.015664732423452,1.0201986670093317,1.0399348842769298,-0.4728604091789378,0
2022-02-21,1086.9576416015625,1103.987376793005,1080.028031731223,1092.4379072087868,11107193,1075.8917907714845,1089.1027197265626,1086.1337669877244,1092.2337224159544,49.80489852677394,-1.3558471929588904,23.303785505545143,-0.0101057656915124,0.0157935845663085,1.0262340736390236,1.03573418850095,0.6393272602383484,0
2022-02-22,1082.0208740234375,1085.146105195485,1063.066305633856,1065.6705251768456,13494914,1076.1431579589844,1088.9156640625,1085.7420628958876,1091.8332185574243,48.24349451563721,-1.5707180795616296,23.345753395699525,-0.0045418214925569,0.0129260942165339,0.9880269690254364,1.013985214022827,0.2149706951162189,0
2022-02-23,1075.249755859375,1089.9696221846225,1072.5096827529123,1087.5012562225045,7310110,1076.1612670898437,1088.860407714844,1084.7427955590767,1091.1828866869123,46.10835971712648,-2.2613104729839506,22.925338112557423,-0.0062578443046893,0.0130013895066124,0.9838786334117336,0.9960352837358206,-0.4583062922816699,0
2022-02-24,1021.6694946289062,1059.7826496121124,1016.0760175444686,1043.9757157841186,24846650,1074.2963775634769,1087.7965026855468,1078.735814518108,1088.4568713120889,33.48096778064992,-7.050811842648727,25.51450955558235,-0.0498305262926059,0.0168910328458795,0.9231635897365192,0.947375996089839,2.398943381152951,1
2022-02-25,1034.44189453125,1045.3118571320392,1030.9543872983322,1032.698081014629,14570089,1073.121060180664,1086.709952392578,1074.517345947931,1086.3386369285265,37.85039702434621,-9.704038144704327,25.38078476612168,0.01250149874249,0.0171858019719983,0.9420680511660527,0.961096570031686,-0.413599459082009,1
2022-02-28,1068.682373046875,1072.2151647642706,1015.8948766365417,1015.8948766365417,21297446,1072.5084869384766,1086.8829675292968,1073.9616342430686,1085.6462344233637,47.75765463538006,-8.940755187579043,27.59074929195077,0.0331004367636722,0.0181385522409426,0.9831867702519116,1.008979764383614,0.4617238096486575,1
2022-03-02,1086.34619140625,1087.4559017749605,1054.9363443782538,1057.314141139364,21471786,1072.958004760742,1087.9808386230468,1075.1411158776573,1085.6736837168105,52.00790266792362,-6.831772999481473,27.94280701371905,0.0165285952167568,0.0185104061007343,1.0039974435675432,0.9919765510773264,0.0081859580721557,0
2022-03-03,1077.1746826171875,1093.7288113845136,1073.4381104672327,1087.002981514595,10186748,1072.8391143798829,1088.5882043457032,1075.3347889004697,1085.340389556041,49.74492001015185,-5.833211895119575,27.39622800683061,-0.0084425285987242,0.0186149860398125,1.0017902136199734,0.985639986341668,-0.5255751896931163,0
2022-03-04,1053.2830810546875,1070.8335860948832,1050.9279268642877,1065.7155972771368,10805667,1072.223141479492,1088.2208874511718,1073.2346262484905,1084.083240203047,44.33325767249772,-6.890270848025693,27.31412284583556,-0.0221798766235863,0.0190643538329301,1.0309430658270402,0.9517291014628632,0.0607572701317438,0
2022-03-07,1014.3323974609376,1047.1915918601796,1006.3836454479082,1032.0640445664155,17983310,1070.1453826904296,1087.082254638672,1067.6248901734857,1081.3479130366895,37.22351559668323,-10.74710637304588,28.71307375733154,-0.0369802613317848,0.0206836134829005,0.9805600515827668,0.9237542968458616,0.6642480283725196,0
2022-03-08,1012.4979858398438,1017.253699474235,987.3610616449254,1001.627962947442,21289374,1068.2974731445313,1085.8385375976563,1062.374708808377,1078.6479158917152,36.92319174255082,-13.79270429121948,28.7973283339014,-0.0018084916006683,0.0206590155609414,0.9474264864621595,0.9314971872758472,0.1838406833892092,1
2022-03-09,1066.214111328125,1072.0567736389658,1011.8865764630572,1012.724579802494,20414228,1068.2533142089844,1085.69224609375,1062.74036619121,1078.1603157127508,49.71667954610131,-11.736627643530028,31.03824753690191,0.0530530689833668,0.0237204146148941,0.981468080582982,0.9853914438484574,-0.041107173935692,1
2022-03-10,1083.492919921875,1089.2676554769666,1068.8863838594104,1087.0030697416826,17980493,1068.4514709472655,1085.6365380859374,1064.7167998798443,1078.369437446442,53.01769364850543,-8.613624141211858,30.46791158061189,0.0162057586840853,0.023857359956054,1.0058655642456582,1.007666278478633,-0.1192175868712742,1
2022-03-11,1086.617919921875,1091.9850941858494,1076.1555181267945,1076.1555181267945,12257423,1068.8613525390624,1085.6061889648438,1066.8026208362282,1078.6929073474394,53.61083863477287,-5.819377817273562,29.422316186214967,0.0028841905125003,0.0238606155381657,1.031648508807156,1.0635708765255436,-0.3182932748284488,1
2022-03-14,1095.54052734375,1098.054297791096,1075.2271823953638,1081.069844775246,8340678,1069.822668457031,1086.1474267578126,1069.539564313135,1079.3535983276868,55.34436037549042,-2.852060842445553,28.951230415466192,0.0082113567780259,0.0239104789498492,1.0800606685600218,1.0590643448757326,-0.3195406571185476,0
2022-03-15,1070.4488525390625,1099.6620420875429,1060.2128731362302,1099.6620420875429,15925769,1070.3865478515625,1086.1048510742187,1069.6261631917948,1079.004392610486,49.71775065989873,-2.496352817043089,29.701083168026656,-0.0229034656212352,0.0242216767316835,1.0572355377587737,1.001652950901727,0.9094094029286348,1
